support_success,pattern,support_failure,ratio
21.0,"[28, 26, 27]",16.0,1.2941176470588236
21.0,"[13, 9, 25]",16.0,1.2941176470588236
43.0,"[8, 70, 28]",33.0,1.2941176470588236
43.0,"[42, 53, 17]",33.0,1.2941176470588236
21.0,"[6, 10, 10]",16.0,1.2941176470588236
43.0,"[13, 53, 69]",33.0,1.2941176470588236
21.0,"[54, 34, 28]",16.0,1.2941176470588236
21.0,"[48, 54, 32]",16.0,1.2941176470588236
43.0,"[56, 70]",33.0,1.2941176470588236
21.0,"[27, 29, 60]",16.0,1.2941176470588236
21.0,"[12, 26, 32]",16.0,1.2941176470588236
21.0,"[16, 6, 6]",16.0,1.2941176470588236
21.0,"[48, 25, 20]",16.0,1.2941176470588236
21.0,"[70, 60, 26]",16.0,1.2941176470588236
21.0,"[54, 10, 29]",16.0,1.2941176470588236
21.0,"[8, 28, 34]",16.0,1.2941176470588236
21.0,"[9, 7]",16.0,1.2941176470588236
21.0,"[54, 8, 25]",16.0,1.2941176470588236
43.0,"[13, 27, 70]",33.0,1.2941176470588236
21.0,"[32, 54, 4]",16.0,1.2941176470588236
21.0,"[42, 43, 50]",16.0,1.2941176470588236
21.0,"[54, 27, 33]",16.0,1.2941176470588236
21.0,"[54, 27, 25]",16.0,1.2941176470588236
21.0,"[42, 26, 32]",16.0,1.2941176470588236
21.0,"[53, 27, 12]",16.0,1.2941176470588236
21.0,"[70, 26, 32]",16.0,1.2941176470588236
21.0,"[9, 6, 34]",16.0,1.2941176470588236
43.0,"[51, 34, 54]",33.0,1.2941176470588236
21.0,"[60, 26]",16.0,1.2941176470588236
21.0,"[0, 53, 70]",16.0,1.2941176470588236
43.0,"[69, 32, 10]",33.0,1.2941176470588236
21.0,"[13, 70, 9]",16.0,1.2941176470588236
21.0,"[33, 27, 10]",16.0,1.2941176470588236
21.0,"[42, 18, 11]",16.0,1.2941176470588236
21.0,"[18, 29, 53]",16.0,1.2941176470588236
21.0,"[9, 6, 7]",16.0,1.2941176470588236
21.0,"[60, 27, 17]",16.0,1.2941176470588236
21.0,"[16, 53, 53]",16.0,1.2941176470588236
21.0,"[18, 28, 4]",16.0,1.2941176470588236
43.0,"[69, 56, 70]",33.0,1.2941176470588236
21.0,"[48, 34, 70]",16.0,1.2941176470588236
21.0,"[69, 50, 4]",16.0,1.2941176470588236
21.0,"[25, 28, 28]",16.0,1.2941176470588236
21.0,"[51, 9, 58]",16.0,1.2941176470588236
21.0,"[20, 8, 28]",16.0,1.2941176470588236
21.0,"[69, 29, 11]",16.0,1.2941176470588236
21.0,"[33, 20, 12]",16.0,1.2941176470588236
21.0,"[48, 26, 48]",16.0,1.2941176470588236
21.0,"[42, 29, 11]",16.0,1.2941176470588236
21.0,"[9, 7, 70]",16.0,1.2941176470588236
21.0,"[33, 50, 54]",16.0,1.2941176470588236
21.0,"[53, 18, 50]",16.0,1.2941176470588236
21.0,"[51, 70, 9]",16.0,1.2941176470588236
21.0,"[69, 43, 50]",16.0,1.2941176470588236
21.0,"[69, 60, 26]",16.0,1.2941176470588236
21.0,"[13, 8, 12]",16.0,1.2941176470588236
21.0,"[12, 60, 26]",16.0,1.2941176470588236
21.0,"[33, 49, 49]",16.0,1.2941176470588236
21.0,"[16, 10, 58]",16.0,1.2941176470588236
21.0,"[8, 37, 54]",16.0,1.2941176470588236
21.0,"[68, 56]",16.0,1.2941176470588236
21.0,"[20, 70, 12]",16.0,1.2941176470588236
21.0,"[53, 14, 25]",16.0,1.2941176470588236
21.0,"[60, 17, 0]",16.0,1.2941176470588236
21.0,"[42, 50, 4]",16.0,1.2941176470588236
21.0,"[20, 34, 28]",16.0,1.2941176470588236
21.0,"[69, 9, 7]",16.0,1.2941176470588236
43.0,"[69, 53, 8]",33.0,1.2941176470588236
21.0,"[50, 17, 0]",16.0,1.2941176470588236
21.0,"[54, 0, 33]",16.0,1.2941176470588236
21.0,"[17, 37, 60]",16.0,1.2941176470588236
21.0,"[60, 50, 70]",16.0,1.2941176470588236
21.0,"[70, 10, 53]",16.0,1.2941176470588236
21.0,"[12, 68, 34]",16.0,1.2941176470588236
21.0,"[29, 10, 11]",16.0,1.2941176470588236
21.0,"[6, 54, 49]",16.0,1.2941176470588236
21.0,"[51, 50, 4]",16.0,1.2941176470588236
43.0,"[12, 13, 53]",33.0,1.2941176470588236
21.0,"[9, 29, 7]",16.0,1.2941176470588236
21.0,"[37, 32, 8]",16.0,1.2941176470588236
21.0,"[32, 11, 48]",16.0,1.2941176470588236
21.0,"[0, 57, 48]",16.0,1.2941176470588236
21.0,"[4, 10, 56]",16.0,1.2941176470588236
21.0,"[70, 50, 4]",16.0,1.2941176470588236
21.0,"[8, 10, 11]",16.0,1.2941176470588236
21.0,"[8, 10, 12]",16.0,1.2941176470588236
21.0,"[43, 42, 33]",16.0,1.2941176470588236
21.0,"[16, 37, 48]",16.0,1.2941176470588236
21.0,"[8, 11]",16.0,1.2941176470588236
21.0,"[8, 9, 7]",16.0,1.2941176470588236
21.0,"[32, 11, 35]",16.0,1.2941176470588236
21.0,"[8, 11, 70]",16.0,1.2941176470588236
21.0,"[0, 10, 57]",16.0,1.2941176470588236
21.0,"[32, 28, 32]",16.0,1.2941176470588236
21.0,"[34, 60, 55]",16.0,1.2941176470588236
43.0,"[69, 69, 53]",33.0,1.2941176470588236
21.0,"[34, 10, 35]",16.0,1.2941176470588236
21.0,"[51, 53, 9]",16.0,1.2941176470588236
21.0,"[70, 10, 12]",16.0,1.2941176470588236
21.0,"[43, 51, 58]",16.0,1.2941176470588236
21.0,"[51, 25, 53]",16.0,1.2941176470588236
21.0,"[14, 12, 28]",16.0,1.2941176470588236
21.0,"[14, 12, 29]",16.0,1.2941176470588236
21.0,"[29, 11]",16.0,1.2941176470588236
21.0,"[29, 11, 70]",16.0,1.2941176470588236
21.0,"[29, 57, 48]",16.0,1.2941176470588236
21.0,"[8, 18, 6]",16.0,1.2941176470588236
21.0,"[6, 58, 58]",16.0,1.2941176470588236
21.0,"[42, 60, 26]",16.0,1.2941176470588236
21.0,"[13, 14, 18]",16.0,1.2941176470588236
21.0,"[70, 8, 53]",16.0,1.2941176470588236
21.0,"[29, 10, 57]",16.0,1.2941176470588236
21.0,"[43, 42, 18]",16.0,1.2941176470588236
21.0,"[12, 69, 11]",16.0,1.2941176470588236
21.0,"[13, 12, 8]",16.0,1.2941176470588236
21.0,"[56, 10, 69]",16.0,1.2941176470588236
21.0,"[25, 49, 49]",16.0,1.2941176470588236
21.0,"[4, 10, 25]",16.0,1.2941176470588236
21.0,"[33, 8, 56]",16.0,1.2941176470588236
21.0,"[26, 32]",16.0,1.2941176470588236
21.0,"[43, 37, 48]",16.0,1.2941176470588236
21.0,"[43, 70, 50]",16.0,1.2941176470588236
21.0,"[20, 27, 4]",16.0,1.2941176470588236
21.0,"[69, 8, 11]",16.0,1.2941176470588236
21.0,"[17, 53, 70]",16.0,1.2941176470588236
21.0,"[69, 68, 56]",16.0,1.2941176470588236
21.0,"[51, 27, 57]",16.0,1.2941176470588236
21.0,"[43, 50, 70]",16.0,1.2941176470588236
43.0,"[42, 8, 28]",33.0,1.2941176470588236
21.0,"[51, 17, 57]",16.0,1.2941176470588236
21.0,"[69, 26, 32]",16.0,1.2941176470588236
21.0,"[25, 60, 0]",16.0,1.2941176470588236
21.0,"[12, 49, 49]",16.0,1.2941176470588236
43.0,"[34, 28, 54]",33.0,1.2941176470588236
21.0,"[53, 9, 25]",16.0,1.2941176470588236
21.0,"[10, 54, 20]",16.0,1.2941176470588236
21.0,"[32, 10, 53]",16.0,1.2941176470588236
43.0,"[53, 8]",33.0,1.2941176470588236
21.0,"[17, 6, 60]",16.0,1.2941176470588236
21.0,"[12, 50, 28]",16.0,1.2941176470588236
43.0,"[53, 32, 70]",33.0,1.2941176470588236
43.0,"[42, 13, 54]",33.0,1.2941176470588236
43.0,"[13, 34, 25]",33.0,1.2941176470588236
21.0,"[16, 48, 27]",16.0,1.2941176470588236
21.0,"[14, 16, 69]",16.0,1.2941176470588236
21.0,"[51, 16, 56]",16.0,1.2941176470588236
21.0,"[12, 43, 50]",16.0,1.2941176470588236
21.0,"[43, 53, 58]",16.0,1.2941176470588236
21.0,"[53, 58, 58]",16.0,1.2941176470588236
21.0,"[37, 17, 25]",16.0,1.2941176470588236
21.0,"[42, 68, 27]",16.0,1.2941176470588236
21.0,"[43, 50]",16.0,1.2941176470588236
43.0,"[34, 70, 48]",33.0,1.2941176470588236
21.0,"[12, 68, 28]",16.0,1.2941176470588236
21.0,"[51, 60, 26]",16.0,1.2941176470588236
43.0,"[32, 10]",33.0,1.2941176470588236
30.0,"[43, 34, 70]",23.0,1.2916666666666667
30.0,"[20, 27, 29]",23.0,1.2916666666666667
30.0,"[42, 16, 32]",23.0,1.2916666666666667
30.0,"[56, 28, 29]",23.0,1.2916666666666667
30.0,"[34, 37, 48]",23.0,1.2916666666666667
30.0,"[13, 34, 34]",23.0,1.2916666666666667
30.0,"[42, 43, 33]",23.0,1.2916666666666667
30.0,"[42, 18, 37]",23.0,1.2916666666666667
30.0,"[13, 37, 6]",23.0,1.2916666666666667
30.0,"[12, 28, 33]",23.0,1.2916666666666667
30.0,"[43, 18, 70]",23.0,1.2916666666666667
30.0,"[12, 43, 18]",23.0,1.2916666666666667
30.0,"[12, 43, 33]",23.0,1.2916666666666667
30.0,"[13, 13, 54]",23.0,1.2916666666666667
30.0,"[42, 43, 18]",23.0,1.2916666666666667
30.0,"[42, 43, 6]",23.0,1.2916666666666667
30.0,"[12, 43, 6]",23.0,1.2916666666666667
30.0,"[43, 53, 70]",23.0,1.2916666666666667
30.0,"[54, 27, 70]",23.0,1.2916666666666667
30.0,"[34, 10, 70]",23.0,1.2916666666666667
30.0,"[16, 70, 25]",23.0,1.2916666666666667
30.0,"[16, 32, 29]",23.0,1.2916666666666667
30.0,"[29, 48, 48]",23.0,1.2916666666666667
30.0,"[13, 13, 29]",23.0,1.2916666666666667
30.0,"[16, 25]",23.0,1.2916666666666667
30.0,"[25, 37, 29]",23.0,1.2916666666666667
30.0,"[42, 16, 17]",23.0,1.2916666666666667
30.0,"[33, 32, 70]",23.0,1.2916666666666667
30.0,"[16, 25, 70]",23.0,1.2916666666666667
30.0,"[13, 16, 34]",23.0,1.2916666666666667
30.0,"[29, 10, 34]",23.0,1.2916666666666667
30.0,"[34, 69, 33]",23.0,1.2916666666666667
30.0,"[43, 34, 28]",23.0,1.2916666666666667
30.0,"[32, 48, 6]",23.0,1.2916666666666667
30.0,"[56, 70, 6]",23.0,1.2916666666666667
30.0,"[51, 14, 28]",23.0,1.2916666666666667
30.0,"[13, 32, 37]",23.0,1.2916666666666667
30.0,"[13, 16, 28]",23.0,1.2916666666666667
30.0,"[51, 53, 56]",23.0,1.2916666666666667
30.0,"[53, 37, 48]",23.0,1.2916666666666667
30.0,"[13, 37, 48]",23.0,1.2916666666666667
30.0,"[13, 25, 33]",23.0,1.2916666666666667
30.0,"[69, 16, 25]",23.0,1.2916666666666667
30.0,"[12, 33, 32]",23.0,1.2916666666666667
30.0,"[54, 70, 25]",23.0,1.2916666666666667
30.0,"[42, 33, 32]",23.0,1.2916666666666667
30.0,"[53, 54, 27]",23.0,1.2916666666666667
30.0,"[33, 70, 32]",23.0,1.2916666666666667
39.0,"[12, 13, 33]",30.0,1.2903225806451613
39.0,"[29, 28, 70]",30.0,1.2903225806451613
39.0,"[32, 18, 56]",30.0,1.2903225806451613
39.0,"[12, 0, 10]",30.0,1.2903225806451613
39.0,"[12, 53, 8]",30.0,1.2903225806451613
39.0,"[18, 29, 28]",30.0,1.2903225806451613
39.0,"[53, 33, 29]",30.0,1.2903225806451613
39.0,"[51, 18, 10]",30.0,1.2903225806451613
39.0,"[12, 53, 27]",30.0,1.2903225806451613
39.0,"[51, 8, 10]",30.0,1.2903225806451613
39.0,"[42, 18, 56]",30.0,1.2903225806451613
39.0,"[27, 29, 28]",30.0,1.2903225806451613
39.0,"[17, 29, 28]",30.0,1.2903225806451613
39.0,"[42, 29, 10]",30.0,1.2903225806451613
39.0,"[53, 0, 25]",30.0,1.2903225806451613
48.0,"[13, 70, 70]",37.0,1.2894736842105263
48.0,"[70, 28]",37.0,1.2894736842105263
48.0,"[69, 70, 28]",37.0,1.2894736842105263
48.0,[28],37.0,1.2894736842105263
48.0,"[69, 28]",37.0,1.2894736842105263
26.0,"[13, 0, 7]",20.0,1.2857142857142858
17.0,"[48, 4, 17]",13.0,1.2857142857142858
17.0,"[6, 17, 37]",13.0,1.2857142857142858
17.0,"[20, 54, 8]",13.0,1.2857142857142858
17.0,"[7, 54, 6]",13.0,1.2857142857142858
17.0,"[12, 50, 18]",13.0,1.2857142857142858
17.0,"[28, 0, 12]",13.0,1.2857142857142858
17.0,"[53, 16, 28]",13.0,1.2857142857142858
26.0,"[34, 42, 70]",20.0,1.2857142857142858
26.0,"[13, 58, 6]",20.0,1.2857142857142858
26.0,"[33, 32, 69]",20.0,1.2857142857142858
44.0,"[34, 54]",34.0,1.2857142857142858
26.0,"[48, 4, 70]",20.0,1.2857142857142858
17.0,"[53, 58, 60]",13.0,1.2857142857142858
26.0,"[43, 10, 48]",20.0,1.2857142857142858
17.0,"[26, 32, 0]",13.0,1.2857142857142858
17.0,"[42, 7, 60]",13.0,1.2857142857142858
26.0,"[25, 60, 70]",20.0,1.2857142857142858
17.0,"[33, 32, 20]",13.0,1.2857142857142858
17.0,"[25, 56, 28]",13.0,1.2857142857142858
17.0,"[34, 20, 36]",13.0,1.2857142857142858
17.0,"[9, 48, 6]",13.0,1.2857142857142858
17.0,"[6, 57, 29]",13.0,1.2857142857142858
17.0,"[60, 54, 17]",13.0,1.2857142857142858
17.0,"[0, 33, 60]",13.0,1.2857142857142858
17.0,"[34, 49, 28]",13.0,1.2857142857142858
17.0,"[27, 57, 49]",13.0,1.2857142857142858
17.0,"[6, 6, 7]",13.0,1.2857142857142858
17.0,"[42, 68, 26]",13.0,1.2857142857142858
26.0,"[53, 42, 54]",20.0,1.2857142857142858
17.0,"[25, 50, 4]",13.0,1.2857142857142858
26.0,"[53, 20, 33]",20.0,1.2857142857142858
17.0,"[33, 27, 32]",13.0,1.2857142857142858
17.0,"[0, 11, 28]",13.0,1.2857142857142858
17.0,"[7, 60]",13.0,1.2857142857142858
17.0,"[7, 10, 28]",13.0,1.2857142857142858
17.0,"[9, 7, 58]",13.0,1.2857142857142858
17.0,"[53, 17, 11]",13.0,1.2857142857142858
17.0,"[27, 60, 29]",13.0,1.2857142857142858
17.0,"[42, 4, 12]",13.0,1.2857142857142858
26.0,"[16, 28, 69]",20.0,1.2857142857142858
17.0,"[9, 7, 35]",13.0,1.2857142857142858
17.0,"[53, 42, 58]",13.0,1.2857142857142858
17.0,"[12, 10, 14]",13.0,1.2857142857142858
17.0,"[54, 29, 34]",13.0,1.2857142857142858
17.0,"[26, 50, 32]",13.0,1.2857142857142858
17.0,"[16, 28, 60]",13.0,1.2857142857142858
17.0,"[53, 57, 54]",13.0,1.2857142857142858
26.0,"[69, 8, 8]",20.0,1.2857142857142858
17.0,"[25, 58, 6]",13.0,1.2857142857142858
17.0,"[8, 56, 59]",13.0,1.2857142857142858
17.0,"[25, 50, 54]",13.0,1.2857142857142858
26.0,"[6, 56, 6]",20.0,1.2857142857142858
17.0,"[54, 28, 8]",13.0,1.2857142857142858
26.0,"[16, 34, 20]",20.0,1.2857142857142858
35.0,"[53, 6, 28]",27.0,1.2857142857142858
26.0,"[33, 28, 60]",20.0,1.2857142857142858
26.0,"[53, 20, 32]",20.0,1.2857142857142858
17.0,"[10, 57, 55]",13.0,1.2857142857142858
17.0,"[53, 37, 37]",13.0,1.2857142857142858
17.0,"[25, 58, 49]",13.0,1.2857142857142858
17.0,"[34, 29, 8]",13.0,1.2857142857142858
26.0,"[54, 32, 29]",20.0,1.2857142857142858
17.0,"[33, 29, 12]",13.0,1.2857142857142858
17.0,"[42, 68, 42]",13.0,1.2857142857142858
17.0,"[34, 42, 34]",13.0,1.2857142857142858
26.0,"[16, 29, 25]",20.0,1.2857142857142858
17.0,"[48, 56, 25]",13.0,1.2857142857142858
17.0,"[20, 60, 33]",13.0,1.2857142857142858
26.0,"[16, 27, 28]",20.0,1.2857142857142858
26.0,"[33, 28, 53]",20.0,1.2857142857142858
17.0,"[13, 20, 53]",13.0,1.2857142857142858
17.0,"[12, 57, 55]",13.0,1.2857142857142858
17.0,"[48, 56, 54]",13.0,1.2857142857142858
17.0,"[10, 56, 14]",13.0,1.2857142857142858
17.0,"[26, 32, 8]",13.0,1.2857142857142858
35.0,"[53, 17, 10]",27.0,1.2857142857142858
17.0,"[42, 53, 1]",13.0,1.2857142857142858
17.0,"[33, 37, 12]",13.0,1.2857142857142858
17.0,"[14, 8, 57]",13.0,1.2857142857142858
17.0,"[53, 29, 1]",13.0,1.2857142857142858
35.0,"[42, 51, 4]",27.0,1.2857142857142858
17.0,"[27, 34, 12]",13.0,1.2857142857142858
17.0,"[25, 25, 60]",13.0,1.2857142857142858
17.0,"[13, 11, 25]",13.0,1.2857142857142858
17.0,"[48, 26, 27]",13.0,1.2857142857142858
26.0,"[43, 48, 48]",20.0,1.2857142857142858
17.0,"[69, 69, 21]",13.0,1.2857142857142858
17.0,"[12, 37, 37]",13.0,1.2857142857142858
26.0,"[48, 0, 48]",20.0,1.2857142857142858
17.0,"[42, 57, 55]",13.0,1.2857142857142858
17.0,"[10, 59, 28]",13.0,1.2857142857142858
17.0,"[48, 26, 4]",13.0,1.2857142857142858
17.0,"[8, 69, 60]",13.0,1.2857142857142858
17.0,"[42, 51, 21]",13.0,1.2857142857142858
17.0,"[53, 50, 32]",13.0,1.2857142857142858
17.0,"[33, 50, 8]",13.0,1.2857142857142858
26.0,"[33, 8, 29]",20.0,1.2857142857142858
17.0,"[70, 18, 11]",13.0,1.2857142857142858
26.0,"[42, 9, 0]",20.0,1.2857142857142858
26.0,"[70, 10, 4]",20.0,1.2857142857142858
26.0,"[43, 51, 34]",20.0,1.2857142857142858
17.0,"[16, 18, 32]",13.0,1.2857142857142858
26.0,"[34, 69, 32]",20.0,1.2857142857142858
17.0,"[43, 9, 48]",13.0,1.2857142857142858
26.0,"[53, 28, 4]",20.0,1.2857142857142858
26.0,"[16, 18, 28]",20.0,1.2857142857142858
17.0,"[12, 4, 12]",13.0,1.2857142857142858
17.0,"[6, 7, 60]",13.0,1.2857142857142858
17.0,"[53, 34, 36]",13.0,1.2857142857142858
17.0,"[43, 48, 50]",13.0,1.2857142857142858
17.0,"[16, 50, 69]",13.0,1.2857142857142858
35.0,"[53, 34, 37]",27.0,1.2857142857142858
17.0,"[43, 48, 53]",13.0,1.2857142857142858
17.0,"[48, 18, 4]",13.0,1.2857142857142858
17.0,"[34, 70, 36]",13.0,1.2857142857142858
17.0,"[11, 35, 6]",13.0,1.2857142857142858
17.0,"[16, 43]",13.0,1.2857142857142858
17.0,"[43, 50, 6]",13.0,1.2857142857142858
17.0,"[16, 48, 34]",13.0,1.2857142857142858
17.0,"[10, 35, 4]",13.0,1.2857142857142858
17.0,"[13, 7, 10]",13.0,1.2857142857142858
17.0,"[7, 34, 37]",13.0,1.2857142857142858
17.0,"[33, 60, 18]",13.0,1.2857142857142858
17.0,"[43, 54, 60]",13.0,1.2857142857142858
17.0,"[11, 49, 70]",13.0,1.2857142857142858
17.0,"[6, 35, 60]",13.0,1.2857142857142858
26.0,"[8, 8]",20.0,1.2857142857142858
26.0,"[13, 70, 12]",20.0,1.2857142857142858
17.0,"[70, 16, 54]",13.0,1.2857142857142858
17.0,"[43, 50, 29]",13.0,1.2857142857142858
17.0,"[16, 25, 58]",13.0,1.2857142857142858
17.0,"[42, 56, 14]",13.0,1.2857142857142858
17.0,"[34, 34, 50]",13.0,1.2857142857142858
26.0,"[34, 69, 53]",20.0,1.2857142857142858
17.0,"[54, 10, 28]",13.0,1.2857142857142858
26.0,"[33, 69, 33]",20.0,1.2857142857142858
17.0,"[53, 8, 14]",13.0,1.2857142857142858
17.0,"[48, 25, 34]",13.0,1.2857142857142858
26.0,"[43, 51, 18]",20.0,1.2857142857142858
26.0,"[33, 54, 33]",20.0,1.2857142857142858
17.0,"[10, 48, 32]",13.0,1.2857142857142858
17.0,"[16, 50, 29]",13.0,1.2857142857142858
26.0,"[42, 8, 8]",20.0,1.2857142857142858
17.0,"[43, 9, 25]",13.0,1.2857142857142858
17.0,"[33, 33, 34]",13.0,1.2857142857142858
17.0,"[10, 51, 69]",13.0,1.2857142857142858
17.0,"[16, 12, 48]",13.0,1.2857142857142858
17.0,"[13, 13, 7]",13.0,1.2857142857142858
17.0,"[16, 37, 4]",13.0,1.2857142857142858
17.0,"[43, 0, 13]",13.0,1.2857142857142858
35.0,"[53, 25, 6]",27.0,1.2857142857142858
17.0,"[43, 0, 26]",13.0,1.2857142857142858
17.0,"[69, 57, 55]",13.0,1.2857142857142858
26.0,"[16, 32, 10]",20.0,1.2857142857142858
44.0,"[12, 53]",34.0,1.2857142857142858
17.0,"[34, 14, 69]",13.0,1.2857142857142858
17.0,"[69, 7, 60]",13.0,1.2857142857142858
17.0,"[26, 17, 28]",13.0,1.2857142857142858
26.0,"[43, 53, 34]",20.0,1.2857142857142858
26.0,"[53, 25, 4]",20.0,1.2857142857142858
26.0,"[43, 69, 42]",20.0,1.2857142857142858
26.0,"[43, 0, 33]",20.0,1.2857142857142858
17.0,"[34, 50, 8]",13.0,1.2857142857142858
26.0,"[25, 34]",20.0,1.2857142857142858
17.0,"[34, 6, 8]",13.0,1.2857142857142858
35.0,"[69, 56, 34]",27.0,1.2857142857142858
17.0,[21],13.0,1.2857142857142858
17.0,"[12, 29, 1]",13.0,1.2857142857142858
17.0,"[35, 37, 6]",13.0,1.2857142857142858
17.0,"[69, 56, 14]",13.0,1.2857142857142858
17.0,"[10, 60, 29]",13.0,1.2857142857142858
26.0,"[6, 56, 58]",20.0,1.2857142857142858
26.0,"[25, 70, 34]",20.0,1.2857142857142858
26.0,"[70, 25, 34]",20.0,1.2857142857142858
17.0,"[53, 56, 8]",13.0,1.2857142857142858
26.0,"[12, 42, 68]",20.0,1.2857142857142858
17.0,"[16, 13, 17]",13.0,1.2857142857142858
17.0,"[34, 36, 29]",13.0,1.2857142857142858
17.0,"[12, 56, 14]",13.0,1.2857142857142858
26.0,"[53, 34, 58]",20.0,1.2857142857142858
26.0,"[9, 0, 70]",20.0,1.2857142857142858
17.0,"[48, 28, 34]",13.0,1.2857142857142858
17.0,"[53, 7, 10]",13.0,1.2857142857142858
17.0,"[10, 49, 6]",13.0,1.2857142857142858
17.0,"[27, 37, 28]",13.0,1.2857142857142858
26.0,"[42, 50, 48]",20.0,1.2857142857142858
26.0,"[16, 17, 28]",20.0,1.2857142857142858
17.0,"[16, 51, 8]",13.0,1.2857142857142858
26.0,"[33, 48, 32]",20.0,1.2857142857142858
17.0,"[25, 20, 50]",13.0,1.2857142857142858
44.0,"[12, 42, 53]",34.0,1.2857142857142858
17.0,"[13, 11, 54]",13.0,1.2857142857142858
17.0,"[53, 27, 59]",13.0,1.2857142857142858
26.0,"[25, 33, 29]",20.0,1.2857142857142858
26.0,"[43, 51, 6]",20.0,1.2857142857142858
17.0,"[10, 34, 50]",13.0,1.2857142857142858
26.0,"[43, 8, 34]",20.0,1.2857142857142858
17.0,"[25, 20, 26]",13.0,1.2857142857142858
26.0,"[42, 9, 6]",20.0,1.2857142857142858
17.0,"[9, 11, 48]",13.0,1.2857142857142858
17.0,"[33, 42, 33]",13.0,1.2857142857142858
17.0,"[53, 50, 8]",13.0,1.2857142857142858
35.0,"[53, 27, 10]",27.0,1.2857142857142858
35.0,"[13, 17, 56]",27.0,1.2857142857142858
26.0,"[42, 9, 70]",20.0,1.2857142857142858
17.0,"[25, 17, 32]",13.0,1.2857142857142858
17.0,"[68, 10, 35]",13.0,1.2857142857142858
17.0,"[54, 20, 8]",13.0,1.2857142857142858
17.0,"[53, 58, 53]",13.0,1.2857142857142858
26.0,"[34, 48, 33]",20.0,1.2857142857142858
17.0,"[51, 11, 6]",13.0,1.2857142857142858
17.0,"[70, 9, 7]",13.0,1.2857142857142858
17.0,"[50, 0, 55]",13.0,1.2857142857142858
26.0,"[12, 10, 4]",20.0,1.2857142857142858
17.0,"[53, 1, 70]",13.0,1.2857142857142858
26.0,"[13, 54, 8]",20.0,1.2857142857142858
17.0,"[29, 69, 60]",13.0,1.2857142857142858
35.0,"[56, 34]",27.0,1.2857142857142858
35.0,"[56, 34, 70]",27.0,1.2857142857142858
17.0,"[18, 60, 0]",13.0,1.2857142857142858
17.0,"[54, 60, 27]",13.0,1.2857142857142858
17.0,"[56, 34, 32]",13.0,1.2857142857142858
17.0,"[69, 16, 43]",13.0,1.2857142857142858
17.0,"[57, 70, 55]",13.0,1.2857142857142858
17.0,"[28, 53, 25]",13.0,1.2857142857142858
26.0,"[51, 25, 34]",20.0,1.2857142857142858
17.0,"[57, 55]",13.0,1.2857142857142858
26.0,"[12, 68]",20.0,1.2857142857142858
17.0,"[32, 57, 55]",13.0,1.2857142857142858
35.0,"[53, 0, 34]",27.0,1.2857142857142858
17.0,"[51, 21]",13.0,1.2857142857142858
17.0,"[13, 35, 10]",13.0,1.2857142857142858
17.0,"[29, 48, 12]",13.0,1.2857142857142858
17.0,"[20, 36, 29]",13.0,1.2857142857142858
35.0,"[69, 13, 4]",27.0,1.2857142857142858
17.0,"[51, 58, 53]",13.0,1.2857142857142858
26.0,"[42, 16, 35]",20.0,1.2857142857142858
17.0,"[28, 56, 6]",13.0,1.2857142857142858
17.0,"[70, 36, 29]",13.0,1.2857142857142858
35.0,"[13, 34, 37]",27.0,1.2857142857142858
17.0,"[28, 50, 28]",13.0,1.2857142857142858
44.0,"[70, 34, 54]",34.0,1.2857142857142858
26.0,"[51, 28, 56]",20.0,1.2857142857142858
17.0,"[53, 11, 54]",13.0,1.2857142857142858
17.0,"[4, 12]",13.0,1.2857142857142858
26.0,"[20, 37, 60]",20.0,1.2857142857142858
44.0,"[69, 51, 10]",34.0,1.2857142857142858
17.0,"[57, 34, 54]",13.0,1.2857142857142858
17.0,"[32, 1, 6]",13.0,1.2857142857142858
17.0,"[49, 48, 54]",13.0,1.2857142857142858
26.0,"[70, 33, 53]",20.0,1.2857142857142858
17.0,"[18, 56, 8]",13.0,1.2857142857142858
17.0,"[49, 49, 54]",13.0,1.2857142857142858
26.0,"[69, 25, 34]",20.0,1.2857142857142858
44.0,"[69, 34, 54]",34.0,1.2857142857142858
26.0,"[42, 25, 34]",20.0,1.2857142857142858
17.0,"[57, 35, 34]",13.0,1.2857142857142858
17.0,"[69, 21]",13.0,1.2857142857142858
17.0,"[4, 29, 28]",13.0,1.2857142857142858
17.0,"[53, 11, 25]",13.0,1.2857142857142858
17.0,"[13, 27, 59]",13.0,1.2857142857142858
26.0,"[18, 58, 49]",20.0,1.2857142857142858
17.0,"[32, 60, 27]",13.0,1.2857142857142858
17.0,"[49, 6, 29]",13.0,1.2857142857142858
17.0,"[42, 21]",13.0,1.2857142857142858
26.0,"[70, 54, 8]",20.0,1.2857142857142858
17.0,"[37, 28, 49]",13.0,1.2857142857142858
17.0,"[14, 18, 57]",13.0,1.2857142857142858
26.0,"[69, 50, 48]",20.0,1.2857142857142858
17.0,"[20, 37, 35]",13.0,1.2857142857142858
17.0,"[12, 11, 55]",13.0,1.2857142857142858
17.0,"[57, 48, 54]",13.0,1.2857142857142858
26.0,"[13, 28, 56]",20.0,1.2857142857142858
17.0,"[51, 9, 37]",13.0,1.2857142857142858
17.0,"[13, 34, 36]",13.0,1.2857142857142858
17.0,"[29, 0, 60]",13.0,1.2857142857142858
17.0,"[51, 14, 7]",13.0,1.2857142857142858
